sending_num,receiving_num,text_timestamp
97406 06245,97403 09983,27-09-2016 11:36:34
94495 34273,94491 05266,27-09-2016 11:40:36
81520 43406,92421 64236,27-09-2016 11:42:34
92411 96415,77956 90632,27-09-2016 11:43:13
97421 07528,98454 07778,27-09-2016 11:52:43
78295 78750,97449 50000,27-09-2016 12:00:37
97395 95120,94490 65627,27-09-2016 12:04:50
90368 72970,97391 99665,27-09-2016 12:06:47
94499 20763,84314 16122,27-09-2016 12:09:03
78295 65598,84313 45689,27-09-2016 12:11:34
97385 35042,93418 41992,27-09-2016 12:14:00
98448 87878,90366 36573,27-09-2016 12:27:39
99003 88572,99006 60463,27-09-2016 12:33:00
92415 91418,94489 72078,27-09-2016 12:34:41
99001 23133,90359 79636,27-09-2016 12:41:26
93412 66159,98454 07778,27-09-2016 12:41:36
97406 74488,90358 98099,27-09-2016 12:42:56
78138 56841,99009 32475,27-09-2016 12:43:41
70121 27677,90359 79636,27-09-2016 12:44:02
93420 59147,90357 17994,27-09-2016 12:49:28
90356 11723,81525 12041,27-09-2016 12:51:12
90192 87313,78139 24512,27-09-2016 12:59:59
97380 60551,78298 91466,27-09-2016 13:01:04
83019 39880,87146 31956,27-09-2016 13:03:28
94480 64700,90088 09624,27-09-2016 13:07:05
94499 38099,90365 51029,27-09-2016 13:11:28
97403 09983,90198 03659,27-09-2016 13:15:27
98445 42844,99617 74886,27-09-2016 13:17:39
93435 21961,92411 96415,27-09-2016 13:24:14
97425 92186,94482 95223,27-09-2016 13:24:16
97422 22278,98446 66723,27-09-2016 13:25:48
90359 79636,84311 10322,27-09-2016 13:26:32
74066 93594,78136 65840,27-09-2016 13:30:08
97389 12538,90352 50054,27-09-2016 13:42:46
84313 45689,78295 65598,27-09-2016 13:44:40
98444 95768,99003 47921,27-09-2016 13:48:18
96565 52272,93428 11808,27-09-2016 13:56:34
93434 31551,90088 09624,27-09-2016 14:01:13
98454 07778,93412 66159,27-09-2016 14:04:57
94488 97308,97391 99665,27-09-2016 14:06:32
78295 60375,93410 98013,27-09-2016 14:07:25
95269 20533,97449 50000,27-09-2016 14:30:44
97425 12708,90366 36573,27-09-2016 14:33:28
90366 36573,97425 12708,27-09-2016 14:36:35
97390 23922,90359 52497,27-09-2016 14:41:29
97421 07528,90083 59148,27-09-2016 14:41:55
97399 92703,78136 42599,27-09-2016 14:53:39
98448 87878,90366 36573,27-09-2016 14:54:25
84312 48999,94485 80091,27-09-2016 14:55:47
97385 70012,97424 53609,27-09-2016 15:01:45
99003 88572,99006 60463,27-09-2016 15:08:48
78295 78750,97449 50000,27-09-2016 15:15:10
78295 60375,83015 22251,27-09-2016 15:15:33
90084 16988,98449 60656,27-09-2016 15:17:53
93421 63491,92414 22596,27-09-2016 15:21:09
94489 72078,92415 91418,27-09-2016 15:24:12
94497 77615,81517 73746,27-09-2016 15:28:40
97380 60551,97380 86781,27-09-2016 15:33:52
97399 92703,78136 42599,27-09-2016 15:48:23
90198 03659,97403 09983,27-09-2016 15:54:39
97380 86781,81522 26166,27-09-2016 15:56:38
77956 90632,92411 96415,27-09-2016 16:03:29
97414 15280,90199 91061,27-09-2016 16:09:56
81520 43406,92421 64236,27-09-2016 16:11:59
97390 23922,90359 52497,27-09-2016 16:12:48
94499 20763,90354 08732,27-09-2016 16:14:19
94489 95536,93418 82576,27-09-2016 16:18:05
90361 52679,90359 91512,27-09-2016 16:21:42
90357 17994,93420 59147,27-09-2016 16:28:50
99617 74886,98445 42844,27-09-2016 16:29:27
90367 90080,74066 93594,27-09-2016 16:30:31
93432 65750,92425 27794,27-09-2016 16:34:32
93418 41992,97385 35042,27-09-2016 16:35:03
98453 86521,93410 56456,27-09-2016 16:36:30
98440 65896,98446 78140,27-09-2016 16:38:28
90359 79636,70121 27677,27-09-2016 16:44:12
97385 70012,94497 44333,27-09-2016 16:47:01
78139 24512,90192 87313,27-09-2016 16:47:56
97403 49292,98445 33687,27-09-2016 16:48:08
98448 72117,93436 09781,27-09-2016 16:48:16
83019 39880,87146 31956,27-09-2016 16:55:45
90194 00845,81522 26166,27-09-2016 16:56:45
97416 17124,90194 00845,27-09-2016 16:58:25
90357 17994,93420 59147,27-09-2016 17:02:12
81525 12041,90356 11723,27-09-2016 17:10:10
92421 64236,81520 43406,27-09-2016 17:10:26
97449 50000,78295 78750,27-09-2016 17:15:22
81515 65055,78295 48262,27-09-2016 17:16:15
94499 20763,93412 66159,27-09-2016 17:17:16
90358 98099,97406 74488,27-09-2016 17:31:34
90197 24124,99612 41256,27-09-2016 17:31:37
90366 36573,98448 87878,27-09-2016 17:38:00
93422 47940,90084 16988,27-09-2016 17:43:49
93410 56456,98453 86521,27-09-2016 17:46:33
95264 40233,98440 68457,27-09-2016 17:58:40
78290 31269,97386 37259,27-09-2016 18:00:02
87141 37314,93435 31225,27-09-2016 18:01:18
94499 20763,90354 08732,27-09-2016 18:02:58
90358 98099,97406 74488,27-09-2016 18:07:17
94006 62384,97412 66065,27-09-2016 18:12:17
94490 65627,97395 95120,27-09-2016 18:24:06
97393 04671,95262 44233,27-09-2016 18:24:52
98446 66723,83019 53227,27-09-2016 19:15:03
94486 40312,97424 60171,27-09-2016 19:15:05
97422 22278,98446 66723,27-09-2016 19:15:10
78295 60375,83015 22251,27-09-2016 19:16:02
99004 86250,97390 23922,27-09-2016 19:23:40
94488 97308,97391 99665,27-09-2016 19:23:54
98441 32533,93410 98013,27-09-2016 19:33:39
74066 93594,78136 65840,27-09-2016 19:34:09
97426 75324,78138 56841,27-09-2016 19:37:39
78295 60375,93410 98013,27-09-2016 19:38:16
90362 07317,92413 38675,27-09-2016 19:38:41
99001 95783,89076 36757,27-09-2016 19:40:25
94487 29969,97419 41164,27-09-2016 19:58:51
93436 09781,98448 72117,27-09-2016 20:01:35
98440 65896,78295 65598,27-09-2016 20:02:26
74066 93594,78136 65840,27-09-2016 20:03:25
87146 31956,83019 39880,27-09-2016 20:18:05
89076 36757,99001 95783,27-09-2016 20:18:28
98441 32533,93410 98013,27-09-2016 20:19:46
98440 68457,95264 40233,27-09-2016 20:21:00
97414 97237,87146 58071,27-09-2016 20:25:30
90351 49472,90199 67471,27-09-2016 20:27:58
74060 75431,92413 79027,27-09-2016 20:41:19
74060 75431,97390 23922,27-09-2016 20:42:34
92411 96415,97406 74488,27-09-2016 20:45:16
97391 99665,94488 97308,27-09-2016 20:50:08
93418 41992,97385 35042,27-09-2016 20:51:35
98454 07778,93412 66159,27-09-2016 21:05:00
90352 50054,97389 12538,27-09-2016 21:05:04
98451 87493,97424 21092,27-09-2016 21:07:23
94491 05266,94495 34273,27-09-2016 21:17:04
87141 73076,78290 30467,27-09-2016 21:20:51
90358 98099,97406 74488,27-09-2016 21:22:41
94489 72078,97416 29480,27-09-2016 21:27:46
78993 92058,92411 96415,27-09-2016 21:28:03
97380 60551,78298 91466,27-09-2016 21:28:57
97393 04671,95262 44233,27-09-2016 21:29:48
93422 47940,90084 16988,27-09-2016 21:35:21
90355 10919,81524 55552,27-09-2016 21:35:34
97391 99665,94488 97308,27-09-2016 21:44:07
97406 74488,92411 96415,27-09-2016 21:48:43
97391 99665,94488 97308,27-09-2016 21:54:01
90366 69257,90082 61126,27-09-2016 21:54:16
98446 78140,98444 72482,27-09-2016 22:04:41
81517 73746,94497 77615,27-09-2016 22:04:43
99001 95783,89076 36757,27-09-2016 22:06:41
92425 27794,93432 65750,27-09-2016 22:11:24
77956 90632,92411 96415,27-09-2016 22:17:09
92411 96415,93435 21961,27-09-2016 22:21:42
99006 60463,99003 88572,27-09-2016 22:22:34
92413 38675,90362 07317,27-09-2016 22:24:49
78295 60375,83015 22251,27-09-2016 22:24:49
94499 20763,93412 66159,27-09-2016 22:27:35
94485 80091,84312 48999,27-09-2016 22:29:44
98446 66723,97422 22278,27-09-2016 22:35:08
77950 18278,89078 69605,27-09-2016 22:45:50
99003 88572,99006 60463,27-09-2016 22:52:46
78136 42599,97399 92703,27-09-2016 23:00:52
97446 95253,97428 35959,27-09-2016 23:07:52
99001 23133,90359 79636,27-09-2016 23:26:24
97426 75324,78138 56841,27-09-2016 23:38:58
97449 50000,95269 20533,27-09-2016 23:39:25
78138 56841,97426 75324,27-09-2016 23:40:20
93427 56500,98447 12671,27-09-2016 23:41:32
81515 65055,78295 48262,27-09-2016 23:43:11
81515 65055,78295 48262,27-09-2016 23:43:12
90194 00845,97416 17124,27-09-2016 23:43:13
97424 21092,90351 35947,27-09-2016 23:43:24
99007 06998,84314 00609,27-09-2016 23:43:27
78295 48262,81515 65055,27-09-2016 23:47:54
94006 62384,97412 66065,27-09-2016 23:48:21
81520 43406,92421 64236,27-09-2016 23:50:31
81520 43406,92421 64236,27-09-2016 23:50:54
93427 56500,98447 12671,27-09-2016 23:55:02
90359 99240,94491 55790,27-09-2016 23:57:22
78295 65598,98440 65896,27-09-2016 23:58:31
97421 07528,90083 59148,28-09-2016 06:07:01
94497 44333,97385 70012,28-09-2016 06:08:19
78295 78750,97449 50000,28-09-2016 06:09:08
97406 06245,97403 09983,28-09-2016 06:14:18
90197 24124,99612 41256,28-09-2016 06:14:57
94497 44333,90087 42537,28-09-2016 06:18:52
97424 53609,97385 70012,28-09-2016 06:19:24
97386 37259,78290 31269,28-09-2016 06:21:41
98445 42844,99617 74886,28-09-2016 06:36:40
97424 60171,94486 40312,28-09-2016 06:38:28
97390 23922,90359 52497,28-09-2016 06:41:58
93412 66159,94499 20763,28-09-2016 06:50:07
97428 35959,97446 95253,28-09-2016 06:52:09
98446 66723,97422 22278,28-09-2016 06:53:31
94489 72078,92415 91418,28-09-2016 06:56:27
97419 41164,94487 29969,28-09-2016 07:00:48
98444 42212,97393 04671,28-09-2016 07:02:19
92411 96415,78993 92058,28-09-2016 07:05:10
97414 15280,90199 91061,28-09-2016 07:11:39
98448 86633,78293 91304,28-09-2016 07:13:19
89076 36757,99001 95783,28-09-2016 07:14:34
84314 00609,99007 06998,28-09-2016 07:23:28
93422 47940,94488 97308,28-09-2016 07:23:55
93434 31551,90088 09624,28-09-2016 07:25:16
94001 07403,90368 72970,28-09-2016 07:29:47
78993 92058,92411 96415,28-09-2016 07:32:11
97399 92703,97421 07528,28-09-2016 07:33:40
90365 51029,94499 38099,28-09-2016 07:33:59
84314 16122,94499 20763,28-09-2016 07:36:50
92428 82401,97385 29751,28-09-2016 07:39:22
93435 31225,87141 37314,28-09-2016 07:45:06
90082 61126,90366 69257,28-09-2016 07:45:44
78993 92058,92411 96415,28-09-2016 07:52:01
93421 63491,92414 22596,28-09-2016 07:52:18
98440 65896,98446 78140,28-09-2016 07:54:25
95269 20533,97449 50000,28-09-2016 07:56:19
90366 36573,97425 12708,28-09-2016 08:05:23
90355 94399,98452 19037,28-09-2016 08:06:41
97406 74488,92411 96415,28-09-2016 08:08:16
94006 62384,99616 15114,28-09-2016 08:10:03
90366 36573,97425 12708,28-09-2016 08:14:52
99001 95783,89076 36757,28-09-2016 08:15:22
97415 99182,97393 04671,28-09-2016 08:26:13
90197 69887,97424 53609,28-09-2016 08:26:58
92424 51984,78299 99223,28-09-2016 08:29:39
90368 72970,97391 99665,28-09-2016 08:31:29
90366 69257,90082 61126,28-09-2016 08:35:06
94491 05266,94495 34273,28-09-2016 08:39:27
94480 31371,97426 25297,28-09-2016 08:42:47
97404 63904,97447 92655,28-09-2016 08:46:51
90192 87313,78139 24512,28-09-2016 08:46:53
77956 90632,92411 96415,28-09-2016 08:53:09
81515 65055,78295 48262,28-09-2016 08:56:51
99006 60463,99003 88572,28-09-2016 08:58:52
81515 65055,78295 48262,28-09-2016 08:59:41
92428 82401,97385 29751,28-09-2016 09:02:04
98444 95768,99003 47921,28-09-2016 09:09:27
90359 79636,84311 10322,28-09-2016 09:15:36
92415 91418,94489 72078,28-09-2016 09:18:20
98452 19037,90355 94399,28-09-2016 09:35:36
97391 99665,90368 72970,28-09-2016 09:36:48
93418 41992,81525 78007,28-09-2016 09:37:41
98449 60656,90084 16988,28-09-2016 09:43:13
78136 42599,97399 92703,28-09-2016 09:43:45
87141 73076,78290 30467,28-09-2016 09:45:03
94492 23068,90359 91512,28-09-2016 09:54:21
93434 31551,90088 09624,28-09-2016 10:00:13
93422 47940,90084 16988,28-09-2016 10:01:55
99009 32475,78138 56841,28-09-2016 10:05:40
98449 60656,97414 62784,28-09-2016 10:09:54
99009 32475,78138 56841,28-09-2016 10:10:09
70121 27677,78295 48262,28-09-2016 10:17:55
77950 18278,89078 69605,28-09-2016 10:18:01
93410 56456,98453 86521,28-09-2016 10:20:01
90359 99240,94491 55790,28-09-2016 10:28:00
97425 92186,94482 95223,28-09-2016 10:31:06
90359 99240,78138 93826,28-09-2016 10:31:35
96565 52272,93428 11808,28-09-2016 10:33:37
90365 51029,97380 60551,28-09-2016 10:35:37
78299 99223,92424 51984,28-09-2016 10:35:55
98451 87493,97424 21092,28-09-2016 10:40:59
90359 79636,70121 27677,28-09-2016 10:45:33
97424 21092,98451 87493,28-09-2016 10:47:22
90197 69887,97424 53609,28-09-2016 10:49:39
97421 07528,90083 59148,28-09-2016 10:51:18
74066 31484,98454 90038,28-09-2016 10:54:15
98445 42844,99617 74886,28-09-2016 10:55:01
95262 44233,98442 33257,28-09-2016 11:06:57
89076 36757,99001 95783,28-09-2016 11:10:58
90197 69887,97424 53609,28-09-2016 11:11:18
93410 98013,98441 32533,28-09-2016 11:20:16
90088 09624,94480 64700,28-09-2016 11:21:10
78299 36192,94006 62384,28-09-2016 11:22:35
90358 98099,97406 74488,28-09-2016 11:23:51
94489 72078,92415 91418,28-09-2016 11:28:13
81524 55552,97380 60551,28-09-2016 11:30:57
78295 60375,83015 22251,28-09-2016 11:33:02
78138 56841,99009 32475,28-09-2016 11:34:51
87141 37314,93435 31225,28-09-2016 11:37:14
95269 20533,97449 50000,28-09-2016 11:37:19
98454 90038,74066 31484,28-09-2016 11:41:59
94489 95536,94492 23068,28-09-2016 11:49:20
97406 74488,92411 96415,28-09-2016 11:55:22
97385 35042,93418 41992,28-09-2016 11:58:03
94499 38099,90365 51029,28-09-2016 12:04:59
99007 06998,84314 00609,28-09-2016 12:07:18
99003 88572,99006 60463,28-09-2016 12:08:00
97419 41164,94487 29969,28-09-2016 12:08:04
78295 65598,98440 65896,28-09-2016 12:17:58
90359 91512,94489 95536,28-09-2016 12:20:28
92413 79027,74060 75431,28-09-2016 12:21:15
93432 65750,92425 27794,28-09-2016 12:25:00
97416 17124,90194 00845,28-09-2016 12:44:06
97393 04671,97415 99182,28-09-2016 12:44:39
93422 47940,90084 16988,28-09-2016 12:45:50
92411 96415,97406 74488,28-09-2016 12:46:32
78132 18081,77956 90632,28-09-2016 12:47:54
98446 66723,83019 53227,28-09-2016 12:48:29
94490 65627,97395 95120,28-09-2016 12:49:00
78295 65598,98440 65896,28-09-2016 12:49:11
97406 93118,98453 46196,28-09-2016 12:50:40
93418 41992,81525 78007,28-09-2016 12:52:31
90357 17994,93420 59147,28-09-2016 12:52:38
95264 40233,98440 68457,28-09-2016 12:52:53
94487 29969,97419 41164,28-09-2016 12:55:34
89078 69605,77950 18278,28-09-2016 13:03:20
90084 16988,98449 60656,28-09-2016 13:07:04
97414 62027,95267 70383,28-09-2016 13:09:54
97447 92655,84319 42810,28-09-2016 13:09:58
94001 07403,90368 72970,28-09-2016 13:15:14
93412 66159,98454 07778,28-09-2016 13:19:46
78290 31269,97386 37259,28-09-2016 13:22:00
99612 41256,90197 24124,28-09-2016 13:25:47
70129 62374,98441 32533,28-09-2016 13:31:09
87146 31956,83019 39880,28-09-2016 13:32:26
99612 41256,90197 24124,28-09-2016 13:35:46
97395 95120,94490 65627,28-09-2016 13:39:40
97399 92703,78136 42599,28-09-2016 13:39:48
97412 66065,94006 62384,28-09-2016 13:44:54
78132 18081,98443 72004,28-09-2016 13:45:52
98440 65896,98446 78140,28-09-2016 13:50:00
97391 99665,94488 97308,28-09-2016 13:50:11
97411 71155,98443 99204,28-09-2016 13:56:12
97393 04671,95262 44233,28-09-2016 14:00:25
93434 31551,90088 09624,28-09-2016 14:00:52
94489 72078,97416 29480,28-09-2016 14:13:22
90087 42537,94497 44333,28-09-2016 14:20:08
98453 86521,93410 56456,28-09-2016 14:21:14
87140 67779,89072 39789,28-09-2016 14:28:05
97424 53609,97385 70012,28-09-2016 14:36:04
90192 87313,78139 24512,28-09-2016 14:40:49
92421 64236,81520 43406,28-09-2016 14:42:08
94480 31371,97426 25297,28-09-2016 14:44:06
97399 92703,97421 07528,28-09-2016 14:45:34
78299 99223,92424 51984,28-09-2016 14:52:01
93423 23000,78133 10302,28-09-2016 14:54:33
97391 99665,94488 97308,28-09-2016 14:56:26
92413 79027,74060 75431,28-09-2016 14:57:07
93410 56456,98453 86521,28-09-2016 14:57:12
97424 53609,90197 69887,28-09-2016 15:02:54
98445 33687,97403 49292,28-09-2016 15:03:45
90357 17994,93420 59147,28-09-2016 15:07:13
97385 29751,92428 82401,28-09-2016 15:12:08
83019 39880,87146 31956,28-09-2016 15:13:03
97406 06245,97403 09983,28-09-2016 15:16:50
97424 53609,97385 70012,28-09-2016 15:21:20
94497 77615,81517 73746,28-09-2016 15:21:37
78993 92058,92411 96415,28-09-2016 15:23:34
97393 04671,98444 42212,28-09-2016 15:25:31
90082 61126,90366 69257,28-09-2016 15:35:32
90197 69887,97424 53609,28-09-2016 15:51:15
97403 09983,90198 03659,28-09-2016 15:53:15
78295 65598,98440 65896,28-09-2016 15:59:16
92411 96415,78993 92058,28-09-2016 15:59:23
84314 16122,94499 20763,28-09-2016 16:00:20
90084 16988,93422 47940,28-09-2016 16:06:36
96565 52272,93428 11808,28-09-2016 16:07:32
90357 17994,93420 59147,28-09-2016 16:09:15
99610 89720,90197 69887,28-09-2016 16:12:28
94006 62384,97412 66065,28-09-2016 16:14:09
93423 23000,98458 13389,28-09-2016 16:17:21
87141 73076,78290 30467,28-09-2016 16:26:26
93421 63491,92414 22596,28-09-2016 16:27:50
99009 32475,81519 62015,28-09-2016 16:28:30
97389 12538,90352 50054,28-09-2016 16:30:00
98449 60656,97414 62784,28-09-2016 16:30:59
97391 99665,90368 72970,28-09-2016 16:34:10
81525 78007,93418 41992,28-09-2016 16:43:47
99001 95783,89076 36757,28-09-2016 16:45:36
97391 99665,94488 97308,28-09-2016 16:49:12
98441 32533,93410 98013,28-09-2016 16:49:59
97428 35959,97446 95253,28-09-2016 16:51:20
97389 12538,90352 50054,28-09-2016 16:52:39
93410 98013,78295 60375,28-09-2016 16:53:54
93423 23000,98458 13389,28-09-2016 16:54:56
98440 68457,95264 40233,28-09-2016 16:59:41
94490 65627,97395 95120,28-09-2016 17:01:08
99009 32475,78138 56841,28-09-2016 17:01:22
84313 45689,78295 65598,28-09-2016 17:03:43
90088 09624,93434 31551,28-09-2016 17:11:44
97424 53609,90197 69887,28-09-2016 17:11:45
97421 07528,90083 59148,28-09-2016 17:12:47
90352 50054,96566 40412,28-09-2016 17:25:24
97414 62784,98449 60656,28-09-2016 17:35:51
94499 20763,84314 16122,28-09-2016 17:38:33
78290 31269,97386 37259,28-09-2016 17:42:26
78295 65598,98440 65896,28-09-2016 18:10:13
98440 68457,95264 40233,28-09-2016 18:17:46
98453 86521,93410 56456,28-09-2016 18:23:06
94497 44333,90087 42537,28-09-2016 18:26:31
78295 65598,98440 65896,28-09-2016 18:30:01
97414 62784,98449 60656,28-09-2016 18:37:51
92421 64236,81520 43406,28-09-2016 18:41:33
81513 30231,90365 06212,28-09-2016 18:42:51
90368 72970,97391 99665,28-09-2016 18:42:52
97424 60171,94486 40312,28-09-2016 18:47:21
94499 20763,93412 66159,28-09-2016 18:48:27
97424 53609,97385 70012,28-09-2016 18:50:57
78138 56841,97426 75324,28-09-2016 18:51:06
93422 47940,90084 16988,28-09-2016 18:51:13
98446 66723,97422 22278,28-09-2016 18:52:49
94491 55790,90359 99240,28-09-2016 18:54:06
97393 04671,98444 42212,28-09-2016 18:55:58
97393 04671,97415 99182,28-09-2016 18:57:39
74060 75431,92413 79027,28-09-2016 19:08:10
96566 40412,90352 50054,28-09-2016 19:08:20
97421 07528,90083 59148,28-09-2016 19:08:30
92414 22596,93421 63491,28-09-2016 19:09:36
97426 75324,78138 56841,28-09-2016 19:10:00
98442 33257,95262 44233,28-09-2016 19:15:01
97416 29480,94489 72078,28-09-2016 19:24:49
94499 20763,93412 66159,28-09-2016 19:25:56
90194 00845,97416 17124,28-09-2016 19:26:11
98442 33257,95262 44233,28-09-2016 19:29:28
78299 99223,92424 51984,28-09-2016 19:34:53
78138 56841,97426 75324,28-09-2016 19:38:10
81522 26166,97380 86781,28-09-2016 19:38:28
97419 41164,94487 29969,28-09-2016 19:41:55
92411 96415,97406 74488,28-09-2016 19:44:10
90084 16988,98449 60656,28-09-2016 19:50:30
78993 92058,92411 96415,28-09-2016 19:53:37
90359 91512,94492 23068,28-09-2016 19:54:34
97424 21092,90351 35947,28-09-2016 20:03:20
99009 32475,78138 56841,28-09-2016 20:08:11
78295 60375,83015 22251,28-09-2016 20:09:57
95269 20533,97449 50000,28-09-2016 20:11:47
92425 27794,93432 65750,28-09-2016 20:17:25
90194 08626,98444 95768,28-09-2016 20:18:00
97424 53609,90197 69887,28-09-2016 20:18:54
90351 35947,97424 21092,28-09-2016 20:22:13
93410 56456,98453 86521,28-09-2016 20:24:50
90084 16988,98449 60656,28-09-2016 20:26:41
93412 66159,98454 07778,28-09-2016 20:29:59
97447 92655,84319 42810,28-09-2016 20:31:48
97393 04671,98444 42212,28-09-2016 20:34:02
93418 41992,81525 78007,28-09-2016 20:38:16
93423 23000,98458 13389,28-09-2016 20:38:27
97389 12538,90352 50054,28-09-2016 20:40:25
93410 56456,98453 86521,28-09-2016 20:42:32
90192 87313,78139 24512,28-09-2016 20:43:54
94480 31371,97426 25297,28-09-2016 20:52:58
81522 26166,90194 00845,28-09-2016 20:53:55
97386 20071,94499 20763,28-09-2016 20:56:11
